gender,age_at_enrollment,gpa,tuition_debt,scholarship,failed_subjects,credits_enrolled,credits_passed,warning_level,target_binary,source_target
0,20,12.36,0,0,6,14,8,2,1,Dropout
0,18,14.29,0,0,0,15,15,0,0,Graduate
0,19,13.44,0,0,2,16,14,0,0,Graduate
0,18,10.92,0,0,3,12,9,1,0,Graduate
0,18,11.81,0,1,0,12,12,1,0,Graduate
0,18,5.0,0,0,4,6,2,2,1,Dropout
0,19,13.25,0,0,3,14,11,1,0,Enrolled
0,18,13.14,0,1,0,15,15,0,0,Graduate
0,19,13.83,0,1,0,12,12,0,0,Graduate
0,24,12.74,1,1,0,23,23,0,0,Graduate
0,20,12.5,0,0,4,12,8,1,0,Enrolled
0,21,12.02,0,1,1,10,9,0,0,Graduate
0,20,12.5,1,0,3,12,9,1,1,Dropout
0,19,13.52,0,1,0,15,15,0,0,Graduate
0,19,13.39,0,1,0,15,15,0,0,Graduate
0,18,13.33,0,0,2,16,14,0,0,Graduate
0,19,12.5,0,0,2,12,10,0,0,Graduate
0,21,12.9,0,0,0,10,10,0,0,Graduate
0,19,14.5,0,1,0,12,12,0,0,Graduate
0,18,13.05,0,1,0,12,12,0,0,Graduate
0,17,12.75,0,1,0,12,12,0,0,Graduate
0,19,11.83,0,0,2,12,10,1,0,Enrolled
1,23,11.17,0,0,4,10,6,1,1,Dropout
0,19,12.31,0,0,0,12,12,0,0,Graduate
0,18,12.92,0,0,2,14,12,0,0,Graduate
0,20,13.54,0,0,1,12,11,0,0,Graduate
0,19,14.2,0,1,0,10,10,0,0,Graduate
0,18,13.83,0,1,0,12,12,0,0,Graduate
0,19,14.57,0,1,0,12,12,0,0,Graduate
0,19,12.0,0,0,0,12,12,0,0,Graduate
0,18,14.38,0,0,0,16,16,0,0,Graduate
0,18,12.77,0,0,1,15,14,0,0,Graduate
0,19,14.15,0,1,2,14,12,0,0,Graduate
0,19,12.47,0,1,2,16,14,0,0,Graduate
0,19,14.15,0,0,2,14,12,0,0,Graduate
0,21,14.06,0,0,0,15,15,0,0,Graduate
0,18,14.76,0,0,0,12,12,0,0,Graduate
0,19,13.73,0,1,0,12,12,0,0,Graduate
0,18,0.0,0,0,8,8,0,2,1,Dropout
0,30,0.0,0,0,12,12,0,2,1,Dropout
0,18,15.08,0,0,1,12,11,0,1,Dropout
0,20,12.63,0,1,2,14,12,0,0,Graduate
0,25,11.9,1,0,0,10,10,1,1,Dropout
0,18,14.23,0,0,2,14,12,0,0,Graduate
0,21,11.77,0,0,2,10,8,1,0,Enrolled
0,18,15.7,0,0,2,16,14,0,0,Graduate
0,18,15.2,0,0,2,14,12,0,0,Graduate
0,29,15.97,0,0,1,12,11,0,1,Dropout
0,20,12.71,0,0,3,29,26,1,0,Graduate
0,26,0.0,0,0,15,15,0,2,1,Dropout
0,21,12.2,0,0,1,12,11,0,0,Graduate
0,19,13.78,0,1,0,16,16,0,0,Graduate
0,19,11.92,1,0,1,12,11,1,1,Dropout
0,21,11.82,0,0,2,12,10,1,0,Enrolled
0,20,11.4,1,0,4,12,8,1,0,Graduate
0,18,13.77,0,1,0,15,15,0,0,Graduate
0,20,11.33,0,0,5,12,7,1,1,Dropout
0,20,13.15,0,1,0,12,12,0,0,Graduate
0,18,12.78,0,1,7,14,7,2,0,Enrolled
0,18,13.75,0,0,7,12,5,2,0,Enrolled
0,18,13.27,0,0,1,12,11,0,0,Graduate
0,18,11.65,0,0,5,10,5,1,0,Enrolled
0,22,13.71,0,0,1,12,11,0,0,Graduate
0,19,14.17,0,0,6,10,4,2,0,Enrolled
0,19,14.67,0,1,0,12,12,0,0,Graduate
0,18,15.98,0,0,0,15,15,0,0,Graduate
0,20,11.26,1,0,0,12,12,1,0,Graduate
0,18,11.12,0,0,3,12,9,1,1,Dropout
0,21,0.0,0,0,12,12,0,2,1,Dropout
0,19,12.14,0,0,0,12,12,0,0,Graduate
0,18,12.83,0,0,0,16,16,0,1,Dropout
0,18,13.53,0,0,1,12,11,0,0,Graduate
0,18,0.0,0,0,0,0,0,2,0,Enrolled
0,21,6.5,1,1,10,12,2,2,1,Dropout
0,19,11.64,1,0,1,10,9,1,0,Graduate
0,19,12.2,0,1,0,10,10,0,0,Graduate
0,19,5.64,0,0,7,12,5,2,1,Dropout
0,18,0.0,0,0,0,0,0,2,0,Graduate
0,19,5.0,0,1,11,12,1,2,1,Dropout
0,20,13.76,0,1,1,15,14,0,1,Dropout
0,18,12.76,0,0,4,16,12,1,1,Dropout
0,19,0.0,0,1,0,0,0,2,1,Dropout
0,18,12.96,0,0,0,12,12,0,0,Graduate
0,18,12.38,0,0,2,12,10,0,0,Enrolled
0,19,12.12,0,1,0,12,12,0,0,Graduate
0,20,11.77,0,0,2,10,8,1,0,Graduate
0,19,13.28,0,1,0,15,15,0,0,Graduate
0,18,13.61,0,0,2,16,14,0,0,Graduate
0,25,0.0,1,0,12,12,0,2,1,Dropout
0,18,11.83,0,0,2,12,10,1,0,Graduate
0,19,12.42,0,0,0,12,12,0,0,Graduate
0,19,13.2,0,1,0,15,15,0,0,Graduate
0,20,12.25,1,1,6,10,4,2,1,Dropout
0,18,12.56,0,0,1,15,14,0,0,Enrolled
0,20,12.39,0,0,3,10,7,1,0,Graduate
0,21,12.73,0,0,0,12,12,0,0,Graduate
0,19,0.0,0,0,0,0,0,2,0,Graduate
0,42,12.67,0,0,0,12,12,0,0,Graduate
0,18,13.28,1,0,2,12,10,0,0,Enrolled
0,19,13.12,0,1,1,12,11,0,0,Graduate
0,18,12.25,0,0,2,12,10,0,0,Graduate
0,21,14.5,0,0,0,10,10,0,0,Graduate
0,20,13.28,0,1,0,12,12,0,0,Graduate
0,20,13.57,0,0,0,14,14,0,0,Graduate
0,21,12.04,0,0,4,12,8,1,0,Enrolled
0,19,13.7,0,0,0,15,15,0,0,Graduate
0,21,13.14,0,0,4,24,20,1,0,Graduate
0,19,14.9,0,0,0,12,12,0,0,Graduate
0,19,15.1,0,1,0,15,15,0,0,Graduate
0,18,0.0,0,0,0,0,0,2,0,Enrolled
0,22,14.07,0,0,0,12,12,0,0,Graduate
0,21,13.77,0,0,2,12,10,0,0,Graduate
0,18,10.67,0,1,7,12,5,2,1,Dropout
0,20,14.57,0,1,2,16,14,0,0,Graduate
0,18,11.38,1,0,3,10,7,1,1,Dropout
0,20,0.0,0,0,11,11,0,2,1,Dropout
0,23,13.79,0,0,2,15,13,0,0,Graduate
0,18,15.08,0,0,0,12,12,0,0,Graduate
0,20,13.33,0,0,0,12,12,0,0,Graduate
0,18,14.96,0,1,2,16,14,0,0,Graduate
0,20,11.6,0,0,1,10,9,1,0,Graduate
0,18,12.6,0,0,0,15,15,0,0,Graduate
0,20,16.37,0,0,0,12,12,0,0,Graduate
0,19,13.71,0,0,2,16,14,0,0,Graduate
0,21,12.65,0,0,0,12,12,0,0,Graduate
0,33,13.0,0,0,3,12,9,1,0,Graduate
0,24,6.5,1,0,9,10,1,2,1,Dropout
0,20,12.38,0,1,0,22,22,0,0,Graduate
0,18,0.0,0,0,0,0,0,2,0,Graduate
0,18,14.67,0,0,0,12,12,0,0,Graduate
0,29,11.25,1,0,6,12,6,2,1,Dropout
0,18,14.21,0,0,0,15,15,0,0,Graduate
0,19,12.69,0,0,0,12,12,0,0,Graduate
0,19,0.0,0,0,0,0,0,2,1,Dropout
0,18,10.65,0,1,1,12,11,1,0,Graduate
0,19,13.66,0,1,1,15,14,0,0,Graduate
0,20,12.53,0,0,4,26,22,1,1,Dropout
0,19,11.0,0,0,9,12,3,2,0,Enrolled
0,19,12.29,0,1,5,12,7,1,0,Graduate
0,18,11.57,0,1,1,12,11,1,0,Enrolled
0,18,13.4,0,1,0,16,16,0,0,Graduate
0,19,12.0,0,1,3,12,9,1,0,Graduate
1,20,12.27,1,0,1,12,11,0,1,Dropout
1,18,0.0,0,1,0,0,0,2,0,Enrolled
1,18,0.0,0,0,15,15,0,2,1,Dropout
1,35,16.08,1,0,3,12,9,1,1,Dropout
1,18,11.0,0,0,4,10,6,1,0,Enrolled
1,19,0.0,0,1,0,0,0,2,0,Graduate
1,19,12.14,0,1,2,12,10,0,0,Enrolled
1,20,11.38,0,0,4,10,6,1,0,Enrolled
1,19,11.0,0,0,5,12,7,1,0,Enrolled
1,19,10.5,0,0,5,10,5,1,1,Dropout
1,24,0.0,0,0,14,14,0,2,1,Dropout
1,29,6.25,1,0,8,12,4,2,1,Dropout
1,24,11.95,0,0,6,15,9,2,0,Graduate
1,19,11.85,0,0,3,12,9,1,0,Graduate
1,37,0.0,0,0,0,0,0,2,1,Dropout
1,18,12.5,0,0,2,12,10,0,0,Graduate
1,20,14.13,0,1,1,13,12,0,0,Enrolled
1,18,0.0,0,0,10,10,0,2,1,Dropout
1,22,6.67,0,0,7,10,3,2,0,Enrolled
1,22,11.45,0,1,4,10,6,1,0,Enrolled
1,18,0.0,1,0,12,12,0,2,1,Dropout
1,18,13.1,0,0,2,16,14,0,0,Graduate
1,19,13.33,0,0,0,12,12,0,0,Graduate
1,19,11.1,0,0,2,10,8,1,0,Enrolled
1,19,12.29,0,0,4,12,8,1,1,Dropout
1,21,15.23,1,0,0,12,12,0,0,Graduate
1,19,11.8,0,0,3,16,13,1,0,Enrolled
1,18,13.52,0,0,4,14,10,1,0,Graduate
1,19,11.3,0,0,2,10,8,1,1,Dropout
1,25,14.08,0,0,0,12,12,0,0,Graduate
1,22,14.67,0,0,0,12,12,0,0,Graduate
1,24,12.74,0,0,2,16,14,0,0,Graduate
1,19,12.55,0,0,1,15,14,0,0,Graduate
1,18,11.96,0,0,3,10,7,1,0,Enrolled
1,20,0.0,0,0,0,0,0,2,1,Dropout
1,19,14.94,0,1,2,16,14,0,0,Graduate
1,19,10.25,0,0,6,12,6,2,1,Dropout
1,19,13.17,0,0,2,12,10,0,0,Graduate
1,23,0.0,1,0,12,12,0,2,1,Dropout
1,47,13.9,0,0,3,12,9,1,1,Dropout
1,19,11.29,0,0,2,12,10,1,0,Graduate
1,19,0.0,0,0,0,0,0,2,0,Graduate
1,18,0.0,0,0,0,0,0,2,1,Dropout
1,28,5.0,0,0,8,10,2,2,1,Dropout
1,20,11.58,0,0,5,12,7,1,1,Dropout
1,18,11.33,0,1,5,12,7,1,0,Enrolled
1,21,0.0,0,1,0,0,0,2,0,Graduate
1,19,12.88,0,0,6,12,6,2,0,Enrolled
1,24,0.0,1,0,12,12,0,2,1,Dropout
1,24,11.33,0,0,3,12,9,1,0,Enrolled
1,25,0.0,1,0,12,12,0,2,0,Enrolled
1,28,12.6,0,0,1,12,11,0,0,Graduate
1,37,11.04,0,0,3,10,7,1,0,Enrolled
1,19,11.25,0,0,3,10,7,1,0,Enrolled
1,18,13.68,0,1,0,15,15,0,0,Graduate
1,48,10.0,0,0,8,12,4,2,1,Dropout
1,21,13.0,0,0,0,12,12,0,0,Graduate
1,19,12.47,0,1,2,14,12,0,0,Enrolled
1,21,0.0,0,1,16,16,0,2,0,Enrolled
1,23,0.0,1,0,10,10,0,2,1,Dropout
1,18,13.42,0,0,1,10,9,0,0,Graduate
1,22,13.17,0,0,4,12,8,1,1,Dropout
1,25,11.85,0,0,7,24,17,2,1,Dropout
1,27,13.95,1,0,11,24,13,2,1,Dropout
1,49,0.0,0,0,10,10,0,2,1,Dropout
1,31,5.5,0,0,8,10,2,2,1,Dropout
1,54,14.02,0,0,1,12,11,0,1,Dropout
1,25,12.31,1,0,4,37,33,1,1,Dropout
1,20,11.08,0,0,8,13,5,2,0,Enrolled
1,28,12.33,0,0,7,12,5,2,1,Dropout
1,41,13.01,0,0,0,13,13,0,0,Graduate
1,19,12.92,0,1,0,12,12,0,0,Enrolled
1,22,5.75,0,0,8,10,2,2,1,Dropout
1,34,6.75,0,0,10,12,2,2,1,Dropout
1,28,15.05,1,0,0,21,21,0,1,Dropout
1,42,12.1,0,0,2,12,10,0,0,Enrolled
1,21,14.4,0,0,3,12,9,1,0,Enrolled
1,50,13.25,0,0,9,12,3,2,1,Dropout
1,19,0.0,0,0,10,10,0,2,1,Dropout
1,18,11.66,0,0,7,14,7,2,1,Dropout
1,59,0.0,0,0,10,10,0,2,1,Dropout
1,33,0.0,0,0,10,10,0,2,1,Dropout
1,23,13.07,0,1,1,12,11,0,0,Graduate
1,44,11.24,0,0,2,10,8,1,1,Dropout
1,37,0.0,0,0,12,12,0,2,1,Dropout
1,36,0.0,0,0,0,0,0,2,1,Dropout
1,22,11.08,0,0,5,10,5,1,1,Dropout
1,49,13.3,0,0,0,12,12,0,0,Graduate
1,23,13.04,0,0,2,12,10,0,0,Graduate
1,19,11.2,0,0,4,12,8,1,0,Enrolled
1,47,6.07,0,0,6,12,6,2,1,Dropout
1,28,12.68,0,0,1,30,29,0,0,Graduate
1,21,11.12,0,0,4,12,8,1,0,Enrolled
1,21,10.92,1,0,2,12,10,1,1,Dropout
1,21,12.1,0,0,1,21,20,0,0,Graduate
1,20,12.46,0,0,2,12,10,0,0,Enrolled
1,49,0.0,0,0,10,10,0,2,1,Dropout
1,40,12.2,0,0,0,10,10,0,0,Graduate
1,22,14.03,0,1,0,12,12,0,0,Graduate
1,19,11.65,0,0,4,10,6,1,0,Enrolled
1,31,0.0,0,0,10,10,0,2,1,Dropout
1,30,14.25,0,0,8,12,4,2,1,Dropout
1,19,10.9,0,0,2,12,10,1,0,Graduate
1,22,12.5,0,0,4,10,6,1,1,Dropout
1,19,13.08,0,0,0,12,12,0,0,Graduate
1,21,0.0,0,0,0,0,0,2,1,Dropout
1,19,14.28,0,0,0,12,12,0,0,Graduate
1,22,5.0,0,0,9,10,1,2,1,Dropout
1,22,11.2,0,0,2,12,10,1,0,Graduate
1,19,11.62,0,0,2,12,10,1,0,Graduate
1,26,0.0,0,0,12,12,0,2,1,Dropout
1,23,14.0,0,0,9,13,4,2,0,Enrolled
1,18,11.57,0,0,1,12,11,1,0,Enrolled
1,22,10.83,1,1,3,10,7,1,0,Enrolled
1,19,13.27,0,0,0,10,10,0,0,Enrolled
1,20,0.0,0,0,10,10,0,2,1,Dropout
1,22,11.92,0,1,0,12,12,1,0,Enrolled
1,18,6.5,0,0,8,10,2,2,1,Dropout
1,39,0.0,0,0,6,6,0,2,1,Dropout
1,18,0.0,0,0,16,16,0,2,1,Dropout
1,18,13.6,0,1,0,10,10,0,0,Graduate
1,19,13.93,0,1,0,12,12,0,0,Graduate
1,18,12.94,0,0,1,15,14,0,0,Graduate
1,18,6.38,0,1,6,10,4,2,1,Dropout
1,22,14.55,0,0,1,10,9,0,0,Graduate
1,19,12.17,0,0,0,12,12,0,0,Graduate
1,18,15.5,0,0,0,10,10,0,1,Dropout
1,31,14.67,1,0,6,10,4,2,1,Dropout
1,28,0.0,0,0,10,10,0,2,1,Dropout
1,19,0.0,0,0,12,12,0,2,1,Dropout
1,20,14.21,0,0,0,12,12,0,0,Graduate
1,50,6.12,0,0,8,12,4,2,1,Dropout
1,38,16.25,0,0,3,12,9,1,0,Enrolled
1,31,12.0,0,0,8,10,2,2,1,Dropout
1,27,14.09,0,0,0,14,14,0,0,Enrolled
1,21,10.33,0,0,0,12,12,1,0,Graduate
1,34,5.0,0,0,9,10,1,2,1,Dropout
1,19,5.0,0,0,9,10,1,2,0,Enrolled
1,40,10.58,0,0,5,10,5,1,1,Dropout
1,18,0.0,0,1,0,0,0,2,0,Graduate
1,46,0.0,1,1,12,12,0,2,1,Dropout
1,37,0.0,0,0,11,11,0,2,1,Dropout
1,31,0.0,0,0,12,12,0,2,1,Dropout
1,34,12.87,0,0,2,12,10,0,0,Graduate
1,18,0.0,0,1,0,0,0,2,1,Dropout
1,18,13.95,0,1,0,12,12,0,0,Graduate
1,19,12.0,0,1,0,12,12,0,0,Graduate
1,40,10.72,0,0,4,13,9,1,1,Dropout
1,25,0.0,0,0,12,12,0,2,1,Dropout
1,20,13.92,1,0,4,11,7,1,1,Dropout
1,20,14.76,0,0,0,10,10,0,0,Enrolled
1,43,0.0,0,0,12,12,0,2,1,Dropout
1,18,13.58,0,0,3,10,7,1,0,Enrolled
1,35,11.58,0,0,1,31,30,1,0,Graduate
1,23,13.0,0,0,1,10,9,0,0,Graduate
1,19,11.81,0,0,1,16,15,1,0,Graduate
1,21,13.99,0,1,4,20,16,1,0,Graduate
1,19,12.88,0,0,4,12,8,1,0,Enrolled
1,20,13.73,0,0,0,10,10,0,0,Graduate
1,30,0.0,0,1,12,12,0,2,1,Dropout
1,44,12.08,0,0,0,12,12,0,0,Graduate
1,19,13.61,0,0,2,16,14,0,0,Graduate
1,22,13.58,0,0,8,30,22,2,0,Graduate
1,18,14.1,0,0,1,10,9,0,0,Graduate
1,21,13.28,0,1,3,12,9,1,0,Graduate
1,18,0.0,0,0,12,12,0,2,1,Dropout
1,18,13.96,0,0,0,12,12,0,0,Graduate
1,19,0.0,0,0,0,0,0,2,0,Graduate
1,21,11.84,0,0,4,12,8,1,1,Dropout
1,31,14.86,0,0,0,12,12,0,0,Graduate
1,21,11.0,0,0,6,12,6,2,1,Dropout
1,24,10.5,1,0,8,10,2,2,0,Enrolled
1,27,0.0,0,0,9,9,0,2,1,Dropout
1,20,11.57,0,0,2,10,8,1,0,Graduate
1,22,5.83,0,0,8,10,2,2,0,Enrolled
1,19,12.25,0,1,4,12,8,1,0,Enrolled
1,19,14.17,0,0,0,12,12,0,0,Graduate
1,23,12.03,1,0,10,34,24,2,0,Enrolled
1,18,13.83,0,0,0,12,12,0,0,Graduate
1,29,15.15,0,0,1,12,11,0,0,Enrolled
1,29,15.67,0,0,6,10,4,2,1,Dropout
1,20,11.53,0,0,1,12,11,1,0,Enrolled
1,19,0.0,0,1,0,0,0,2,0,Graduate
1,22,0.0,0,0,0,0,0,2,0,Enrolled
1,20,13.0,0,0,1,12,11,0,0,Enrolled
1,24,12.88,0,0,3,10,7,1,0,Enrolled
1,21,12.12,0,0,3,12,9,1,1,Dropout
1,25,14.5,0,1,2,10,8,0,0,Graduate
1,32,0.0,0,0,10,10,0,2,1,Dropout
1,26,11.29,0,0,9,20,11,2,1,Dropout
1,18,13.0,0,1,0,12,12,0,0,Graduate
1,19,12.76,0,1,1,12,11,0,0,Graduate
1,19,13.75,0,1,0,12,12,0,0,Graduate
1,27,14.15,0,0,0,11,11,0,1,Dropout
1,21,11.62,1,0,5,24,19,1,0,Enrolled
1,20,5.75,0,0,6,10,4,2,0,Enrolled
1,21,12.92,0,0,0,12,12,0,0,Graduate
1,22,12.03,0,0,4,12,8,1,0,Enrolled
1,19,0.0,1,0,0,0,0,2,0,Graduate
1,18,11.65,0,1,4,10,6,1,1,Dropout
1,28,0.0,0,0,10,10,0,2,1,Dropout
1,25,11.71,1,0,7,17,10,2,1,Dropout
1,25,12.05,0,0,9,27,18,2,1,Dropout
1,18,12.92,0,0,5,10,5,1,0,Enrolled
1,26,0.0,0,0,12,12,0,2,1,Dropout
1,18,12.12,0,1,0,10,10,0,0,Graduate
1,22,11.83,0,0,6,12,6,2,0,Enrolled
1,25,0.0,0,0,12,12,0,2,1,Dropout
1,19,11.9,0,0,2,12,10,1,0,Enrolled
1,19,14.5,0,0,0,12,12,0,0,Graduate
1,19,12.1,0,0,0,15,15,0,0,Graduate
1,45,11.25,0,0,8,16,8,2,1,Dropout
1,52,12.0,0,0,0,10,10,0,0,Graduate
1,20,11.5,0,0,4,10,6,1,1,Dropout
1,19,15.89,0,0,2,16,14,0,0,Graduate
1,21,12.26,1,0,6,14,8,2,1,Dropout
1,35,14.08,0,0,0,12,12,0,0,Graduate
1,36,0.0,0,0,0,0,0,2,0,Graduate
1,47,0.0,1,0,15,15,0,2,1,Dropout
1,22,0.0,0,0,10,10,0,2,1,Dropout
1,41,11.12,0,0,3,10,7,1,1,Dropout
1,26,0.0,0,0,10,10,0,2,1,Dropout
0,51,5.62,0,0,8,12,4,2,1,Dropout
0,43,11.58,0,0,3,10,7,1,0,Enrolled
0,41,11.23,0,0,4,12,8,1,0,Graduate
1,23,11.4,0,0,2,20,18,1,0,Graduate
1,22,0.0,0,0,11,11,0,2,1,Dropout
1,25,10.75,0,1,4,12,8,1,1,Dropout
1,25,11.08,0,0,0,29,29,1,0,Graduate
1,22,12.61,0,1,1,23,22,0,0,Graduate
1,24,13.49,0,0,1,13,12,0,0,Enrolled
1,47,0.0,0,0,12,12,0,2,1,Dropout
1,41,0.0,0,0,10,10,0,2,1,Dropout
1,43,13.49,0,0,1,12,11,0,0,Graduate
1,29,0.0,0,0,7,7,0,2,1,Dropout
1,30,0.0,0,0,4,4,0,2,1,Dropout
1,26,0.0,0,0,9,9,0,2,1,Dropout
1,27,0.0,0,0,10,10,0,2,1,Dropout
1,36,11.5,0,1,0,10,10,1,0,Graduate
1,29,11.26,0,0,4,16,12,1,1,Dropout
1,35,12.14,0,0,6,18,12,2,1,Dropout
1,18,12.05,0,1,3,12,9,1,0,Graduate
1,24,16.0,0,1,0,10,10,0,0,Graduate
1,18,12.58,0,1,0,12,12,0,1,Dropout
1,18,12.5,0,0,3,10,7,1,0,Enrolled
1,21,5.83,0,0,7,10,3,2,0,Enrolled
1,21,12.8,0,0,0,10,10,0,0,Graduate
1,32,12.9,0,0,5,30,25,1,0,Graduate
1,22,12.42,0,1,5,11,6,1,1,Dropout
1,32,12.71,0,0,8,29,21,2,1,Dropout
1,35,7.0,0,0,9,10,1,2,1,Dropout
1,23,0.0,0,0,10,10,0,2,1,Dropout
1,39,11.2,0,0,4,12,8,1,0,Enrolled
1,35,5.0,0,0,9,10,1,2,1,Dropout
1,32,18.28,0,0,0,18,18,0,0,Graduate
1,20,0.0,0,0,12,12,0,2,1,Dropout
1,34,11.97,0,0,4,14,10,1,0,Enrolled
1,44,14.85,0,0,0,12,12,0,1,Dropout
1,53,12.5,0,0,15,20,5,2,0,Graduate
1,28,0.0,1,0,10,10,0,2,1,Dropout
1,31,13.51,0,0,0,14,14,0,1,Dropout
1,18,0.0,1,0,0,0,0,2,0,Enrolled
1,44,6.0,1,0,9,13,4,2,1,Dropout
1,19,12.3,0,0,1,10,9,0,0,Graduate
1,21,14.08,0,0,0,23,23,0,0,Enrolled
1,18,0.0,0,1,10,10,0,2,1,Dropout
1,20,14.9,0,0,0,12,12,0,0,Graduate
1,55,14.0,0,0,0,12,12,0,0,Graduate
1,27,11.5,0,0,6,10,4,2,0,Enrolled
1,19,0.0,0,0,10,10,0,2,1,Dropout
1,18,12.4,0,0,0,10,10,0,0,Graduate
1,43,5.88,0,0,8,12,4,2,1,Dropout
1,18,0.0,0,0,12,12,0,2,1,Dropout
1,18,0.0,0,0,0,0,0,2,1,Dropout
1,20,0.0,1,1,12,12,0,2,1,Dropout
1,29,11.52,1,0,2,10,8,1,1,Dropout
1,44,5.79,1,0,7,12,5,2,1,Dropout
1,18,13.0,0,0,5,10,5,1,0,Enrolled
1,20,13.07,0,1,1,12,11,0,0,Enrolled
1,20,12.71,0,0,8,15,7,2,1,Dropout
1,36,0.0,0,0,9,9,0,2,1,Dropout
1,19,11.3,0,0,5,12,7,1,0,Enrolled
1,29,0.0,0,0,10,10,0,2,1,Dropout
1,18,10.79,0,0,5,12,7,1,1,Dropout
1,24,0.0,0,0,12,12,0,2,1,Dropout
1,20,14.67,0,0,0,12,12,0,0,Graduate
1,45,0.0,1,0,11,11,0,2,1,Dropout
1,28,13.5,0,1,6,46,40,2,0,Graduate
1,23,12.43,0,0,1,12,11,0,0,Enrolled
1,18,11.9,0,0,1,15,14,1,0,Graduate
1,23,11.0,0,0,4,10,6,1,1,Dropout
1,22,0.0,0,0,0,0,0,2,0,Enrolled
1,22,12.53,0,1,1,12,11,0,0,Graduate
1,33,14.02,0,0,0,10,10,0,0,Graduate
1,21,12.44,0,0,3,24,21,1,0,Graduate
1,45,14.82,0,0,0,10,10,0,0,Graduate
1,44,11.75,0,0,12,17,5,2,1,Dropout
1,42,0.0,0,0,12,12,0,2,1,Dropout
1,20,0.0,0,0,10,10,0,2,1,Dropout
1,20,12.58,0,0,5,10,5,1,0,Enrolled
1,20,13.61,0,1,0,12,12,0,0,Graduate
1,20,11.96,0,0,5,12,7,1,0,Enrolled
1,19,12.15,0,0,3,10,7,1,0,Enrolled
1,26,10.46,1,0,7,18,11,2,1,Dropout
1,31,13.75,0,0,1,12,11,0,0,Graduate
1,19,13.33,1,1,0,12,12,0,0,Graduate
1,28,13.42,0,0,0,12,12,0,0,Graduate
1,20,0.0,0,1,0,0,0,2,0,Graduate
0,43,12.75,0,0,0,12,12,0,0,Graduate
1,25,0.0,0,1,0,0,0,2,1,Dropout
0,40,12.5,1,0,9,12,3,2,1,Dropout
0,20,13.35,0,0,1,12,11,0,0,Graduate
0,46,12.83,0,0,3,12,9,1,0,Graduate
0,26,12.41,0,0,1,35,34,0,0,Graduate
0,34,12.79,0,1,2,15,13,0,0,Graduate
0,19,0.0,0,0,12,12,0,2,1,Dropout
0,18,13.59,0,1,2,16,14,0,0,Graduate
0,18,11.29,0,0,0,15,15,1,0,Graduate
1,37,11.93,0,1,2,13,11,1,0,Graduate
1,23,0.0,0,1,0,0,0,2,0,Graduate
1,26,13.81,0,0,0,27,27,0,0,Graduate
0,18,6.0,0,0,7,12,5,2,1,Dropout
0,18,12.0,0,0,5,14,9,1,0,Enrolled
0,19,13.13,0,0,0,15,15,0,0,Graduate
0,18,12.75,0,0,0,12,12,0,0,Graduate
0,19,13.07,0,0,1,12,11,0,1,Dropout
1,20,12.12,0,0,5,10,5,1,0,Enrolled
0,22,12.08,0,1,2,12,10,0,0,Graduate
0,18,12.21,0,1,2,16,14,0,0,Graduate
0,18,12.83,0,1,0,12,12,0,0,Graduate
0,18,12.89,0,1,0,12,12,0,0,Graduate
0,18,13.0,0,1,0,12,12,0,0,Graduate
0,18,11.65,0,0,0,12,12,1,0,Graduate
0,19,13.48,0,1,1,15,14,0,0,Graduate
0,20,0.0,0,0,12,12,0,2,1,Dropout
0,19,5.83,0,1,6,12,6,2,1,Dropout
0,18,12.08,0,0,3,12,9,1,0,Graduate
0,18,13.67,0,1,0,12,12,0,1,Dropout
0,18,14.05,0,1,0,15,15,0,0,Graduate
0,18,14.73,0,0,0,12,12,0,0,Graduate
0,18,12.11,0,1,1,10,9,0,0,Graduate
0,18,12.0,1,0,0,12,12,0,0,Graduate
0,20,12.91,0,1,0,12,12,0,0,Graduate
0,19,11.83,0,1,3,12,9,1,0,Graduate
0,18,12.92,0,1,0,12,12,0,0,Enrolled
0,19,12.5,0,1,0,12,12,0,0,Graduate
0,19,11.08,0,0,3,12,9,1,0,Enrolled
0,19,15.0,0,0,0,10,10,0,0,Enrolled
0,19,15.27,0,0,0,12,12,0,0,Graduate
0,20,13.25,1,0,1,12,11,0,0,Graduate
0,18,11.95,0,1,1,10,9,1,0,Graduate
0,33,7.0,0,0,8,10,2,2,1,Dropout
0,19,6.42,0,1,7,13,6,2,1,Dropout
0,18,14.09,0,1,0,15,15,0,0,Graduate
0,19,0.0,0,0,12,12,0,2,1,Dropout
0,19,11.58,0,0,5,12,7,1,0,Enrolled
0,18,15.17,0,0,0,12,12,0,0,Graduate
0,20,12.83,0,0,0,12,12,0,0,Graduate
0,19,13.23,0,0,0,16,16,0,0,Graduate
1,18,14.08,0,1,0,12,12,0,0,Graduate
1,19,5.0,1,1,10,12,2,2,1,Dropout
0,25,12.8,0,0,3,29,26,1,0,Graduate
0,20,13.42,0,1,0,12,12,0,0,Enrolled
0,19,12.0,0,0,0,12,12,0,0,Graduate
1,33,5.25,1,0,8,10,2,2,1,Dropout
1,18,11.0,1,0,4,10,6,1,0,Enrolled
1,18,10.5,0,0,4,10,6,1,0,Enrolled
0,19,11.7,0,0,1,10,9,1,0,Graduate
0,18,0.0,0,0,0,0,0,2,0,Enrolled
0,19,11.08,0,0,3,10,7,1,0,Enrolled
